stop_id,stop_code,stop_name,stop_lat,stop_lon
1793,01,"Bazyliańska",52.2905360000,21.0186130000
1513,02,"Markowska",52.2539350000,21.0425360000
7116,02,"Cieplarniana",52.2163040000,21.2349380000
4561,03,"Parcelacyjna",52.3472620000,20.9750840000
6608,02,"Majdan",52.2057960000,21.2658850000
4262,01,"Kaczeńców",52.0793130000,20.8935230000
4749,01,"Wojcieszyn-ARiMR",52.2591760000,20.7641980000
3679,04,"Mickiewicza",52.3991800000,20.9243300000
3074,01,"Czerwonych Beretów",52.2615670000,21.1783700000
3669,03,"Aluzyjna",52.3498450000,20.9456420000
1546,02,"Konopacka",52.2596110000,21.0397680000
1759,01,"Łojewska",52.2955090000,21.0421550000
6420,01,"Etiudy Rewolucyjnej",52.1890900000,20.9895820000
7960,02,"Dw. Wschodni (Kijowska)",52.2529810000,21.0507580000
7922,07,"Zajezdnia Żoliborz",52.2984610000,20.9342390000
4627,03,"Metro Służew",52.1729170000,21.0261280000
427,01,"Metro Służew",52.1733420000,21.0268920000
364,02,"Zalesinek",52.0519450000,20.9994460000
899,01,"Koźmińska",52.2251570000,21.0362530000
494,01,"Nałęczowska",52.1747960000,21.0629510000
3104,01,"Pomiechowska",52.2140810000,21.1509910000
5130,01,"Tawułkowa",52.1726300000,21.1756570000
4597,01,"Rodzinna",52.3871880000,21.0439710000
615,08,"Ursynów Płn.",52.1621650000,21.0338540000
1870,01,"Bieżuńska",52.2723270000,21.0631630000
6272,01,"Czarnuszki",52.1579670000,21.1745750000
8449,80,"Warszawa Jeziorki",52.1102670000,20.9931520000
6783,02,"Grzymalitów",52.3393510000,20.9450120000
8676,09,"Pl. Konstytucji",52.2226280000,21.0155720000
8869,01,"Cm. Północny-Brama Płd.",52.2961070000,20.8940870000
6393,01,"Słowackiego",52.4117070000,21.1975530000
2763,02,"Warszawska",52.2132160000,21.3319420000
4882,01,"Poniatowskiego",52.2109800000,20.7974240000
2806,01,"Kulskiego",52.2010880000,21.0002480000
2264,02,"Grenadierów",52.2436300000,21.0788050000
7953,03,"Rondo Żaba",52.2691720000,21.0369390000
2032,01,"Odeska",52.2001920000,21.1720590000
992,08,"Kino Femina",52.2411750000,20.9945190000
4795,02,"Zaborowska",52.2125980000,20.6956990000
2353,02,"Wojsławicka",52.2082630000,21.1094660000
5679,01,"Dworcowa",52.0725590000,21.0158700000
1172,01,"Szpital Wolski",52.2286020000,20.9705920000
1319,01,"Powązki-Cm. Wojskowy",52.2603450000,20.9579390000
333,02,"Megasam",52.1588930000,21.0213030000
3291,01,"Ośrodek Zdrowia",52.1345100000,21.4116930000
2404,02,"Stoicka",52.1659720000,20.9326770000
1600,01,"Kobiałka",52.3548340000,21.0282140000
4155,02,"Kałuszyn",52.4541050000,20.8739230000
9568,02,"Borzęcin Duży-Spacerowa",52.2597790000,20.7351860000
7561,07,"Al. Lotników",52.1724730000,21.0194070000
2962,06,"Metro Kondratowicza",52.2937020000,21.0528290000
3569,04,"Kajki",52.2253890000,21.1616380000
1388,01,"Andersena",52.2777350000,20.9402990000
2711,01,"Sienkiewicza",52.2907760000,20.8287220000
2429,02,"Puchały",52.1459220000,20.9104140000
1084,01,"Orlich Gniazd",52.2492810000,20.9215450000
2867,02,"Glebowa",52.1794490000,21.1017920000
3537,03,"Osmańska",52.1552580000,20.9945310000
1851,05,"Rondo Żaba",52.2693010000,21.0363520000
4653,03,"Urząd Miasta",52.0739430000,21.0289340000
7575,04,"Wołoska",52.1951110000,21.0018240000
4413,02,"Wolska",52.4123820000,20.9601080000
4780,01,"Kaputy",52.2303710000,20.7860430000
1844,08,"Metro Bródno",52.2940580000,21.0269570000
9541,08,"Św. Bonifacego",52.1811170000,21.0547540000
1433,21,"Metro Młociny",52.2908520000,20.9281670000
5815,02,"Lwowska",52.3343360000,20.8989940000
6768,51,"Norwida",52.4146390000,21.1881390000
8071,05,"Tarchomin",52.3188470000,20.9519920000
5419,02,"Lipowa",52.3866910000,21.1529080000
2591,02,"Park Miejski",52.0990050000,21.2687470000
8004,08,"Rondo Starzyńskiego",52.2642240000,21.0229090000
3753,02,"Gródek",52.1602160000,21.3052170000
2744,02,"Marysin",52.0660370000,20.8717770000
5310,01,"Szymanów",52.0430950000,21.1142530000
527,03,"Chełmska",52.2022920000,21.0484720000
33,01,"Dojazdowa",52.1981620000,20.9200100000
6857,01,"Klonowa",51.9573180000,21.0765390000
2118,02,"Buławy",52.2568540000,21.1726530000
3843,01,"Leśniczówka",52.0304270000,20.7827970000
3124,01,"Hubala-Dobrzańskiego",52.2493820000,20.8694790000
7051,01,"Kalwaryjska",51.9817550000,21.2114270000
6557,02,"Struga-Kościół",52.3617870000,21.1370700000
2226,02,"Horbaczewskiego",52.2242850000,21.0967300000
97,01,"Komitetu Obrony Robotników",52.1789950000,20.9781650000
3142,02,"Sagalli",52.2217370000,21.2227930000
6467,02,"Słoneczna",51.9581370000,20.9478080000
9446,05,"Kolejka Piaseczyńska",52.0677360000,21.0228520000
8593,80,"Podkowa Leśna Zachodnia",52.1787974473,20.9062197662
815,02,"Metro Świętokrzyska",52.2341570000,21.0093850000
3266,02,"Janin",52.2633220000,20.6655910000
3290,01,"Lipowo",52.1400120000,21.3927920000
2066,01,"Potockich",52.2383330000,21.1476100000
5607,06,"PKP Międzylesie",52.2052010000,21.1693220000
3200,02,"Władysławów",52.0637200000,20.9215500000
3150,02,"Modra",52.0885690000,20.8205810000
759,02,"Metro Natolin",52.1396730000,21.0567590000
6210,01,"Emilii Gierczak",52.2671900000,21.1751840000
1362,02,"Pl. Grunwaldzki",52.2629230000,20.9796290000
1725,03,"Grodzisk",52.3241990000,21.0676370000
2466,01,"Działkowa",52.1297380000,20.8971650000
4194,02,"Bobrowiecka",52.0586600000,20.9752600000
3060,01,"Księcia Ziemowita",52.2626320000,21.0600100000
7676,05,"Hala Wola",52.2293650000,20.9152010000
2990,01,"Małych Dębów",52.3309150000,21.0471510000
9344,02,"Piaskowa",51.9995540000,20.9367950000
3336,02,"Ks. Skorupki",52.4038170000,20.9248440000
1705,03,"Henryków",52.3339010000,20.9602090000
5380,02,"Paszków",52.1097890000,20.8339110000
7984,13,"Wiatraczna",52.2446740000,21.0848830000
4719,04,"Maczka",52.2803210000,21.1312430000
3926,02,"Trenów",52.3158200000,20.8823260000
6699,02,"Wiśniowa",52.3713530000,20.7926070000
7820,08,"Al. Reymonta",52.2749980000,20.9379230000
381,02,"Belgradzka",52.1430010000,21.0657420000
3632,06,"PKP Ursus",52.1957990000,20.8868140000
6902,02,"Fogga",52.0081760000,20.8981780000
8218,01,"Postępu",52.0811560000,20.9688420000
1749,01,"Kopijników",52.3006400000,21.0306640000
4662,07,"Dw. Wschodni (Lubelska)",52.2501440000,21.0525560000
5562,02,"Nowe Lipiny",52.3565900000,21.2691850000
7779,03,"Praga-Płd.-Ratusz",52.2461650000,21.0699970000
9192,04,"Świątynia Opatrzności Bożej",52.1609430000,21.0717770000
545,02,"Budexpo",52.2131270000,21.0576770000
896,02,"Rondo ONZ",52.2344790000,20.9979640000
4495,01,"Okunin",52.4359980000,20.7608490000
1666,02,"Zdziarska-Kanał",52.3399460000,21.0511790000
7547,04,"Morskie Oko",52.2025540000,21.0234200000
8855,01,"Radiowo-Bocznica",52.2864220000,20.8825070000
70,01,"Parowcowa",52.2117920000,20.9136400000
4734,02,"Blokowa",52.2862280000,21.0633950000
2260,02,"Spalinowa",52.2392700000,21.0803090000
2742,02,"Kolonia Warszawska",52.0517430000,20.8661780000
1459,03,"Lektykarska",52.2836360000,20.9664270000
9321,02,"Aloesowa",52.0021540000,21.1439360000
5308,01,"Łubna",52.0339530000,21.1221800000
3067,01,"Dzierżoniowska",52.3086340000,20.9276610000
1119,02,"Reduta Wolska",52.2261560000,20.9413950000
5541,04,"Falenica",52.1594590000,21.2045800000
9292,01,"Stogi",52.3371050000,21.0538690000
7678,04,"Pl. Kasztelański",52.2314980000,20.9149530000
3963,04,"Mozaikowa",52.1851470000,21.1759250000
3028,02,"Idzikowskiego",52.2434770000,21.2620290000
2120,01,"Buławy",52.2569930000,21.1719640000
6793,01,"Hallera",52.4042270000,21.1721820000
3250,01,"Koczargi Nowe",52.2553660000,20.7863870000
5316,14,"Pl. Grunwaldzki",52.2606400000,20.9771510000
3259,01,"Wyględy",52.2591230000,20.7022800000
3968,01,"Nauczycielska",52.3218870000,21.0852030000
6261,01,"Liliowa",52.1570530000,21.1906580000
8102,01,"Śreniawitów",52.3159170000,20.9662330000
5333,02,"Kościół",52.3387990000,21.1957730000
5970,02,"Turowska",52.3133830000,21.1695190000
3504,02,"Wąska",52.1530100000,21.2194180000
277,01,"Kosiarzy",52.1708620000,21.0819220000
3555,01,"Hala Sportowa Bemowo",52.2578970000,20.9320440000
3187,01,"Szkolna",52.0863080000,20.9472640000
3744,02,"Wspólna",52.1893660000,21.3334460000
6431,02,"Prętowa",52.1432520000,21.1443850000
7060,01,"Janów-Mikołajówka",52.3716350000,20.6601890000
5737,02,"Leśna",52.4188260000,20.7368260000
9635,03,"Szeligowska-Szkoła",52.2272100000,20.8823600000
1316,01,"Przasnyska",52.2618420000,20.9684340000
1590,02,"Wołodyjowskiego",52.2561880000,20.8385120000
7776,03,"Gocławska",52.2465580000,21.0637930000
1860,05,"Dw. Wileński",52.2542870000,21.0333240000
80,02,"Sympatyczna",52.2097200000,20.9201320000
1904,07,"Dw. Wschodni (Kijowska)",52.2528470000,21.0516890000
368,01,"Sobieskiego",52.0884840000,21.1214530000
6817,01,"Ostroroga",52.2470840000,20.9659720000
693,04,"Lokajskiego",52.1389190000,21.0680530000
4152,02,"Szkolna",52.4542220000,20.8886620000
2063,02,"Potockich",52.2384960000,21.1490970000
2716,02,"Langiewicza",52.2965250000,20.7983300000
1014,02,"Drzeworytników",52.2170550000,20.9015130000
2750,02,"Mroków",52.0380520000,20.8626160000
619,01,"Teligi",52.1543630000,21.0492080000
1805,01,"Nowiny",52.3328600000,21.0299470000
2345,01,"Algierska",52.2209670000,21.0829490000
5167,01,"Wierna",52.2727460000,21.0847970000
8235,01,"Sękocin-Las",52.1043350000,20.8871970000
8496,80,"Warszawa Miedzeszyn",52.1726520000,21.2002190000
9689,02,"Wschodu Słońca",52.2003520000,20.9405230000
9005,02,"Grupy AK „Północ”",52.2080890000,21.0582580000
8957,02,"Armii „Poznań”",52.3460700000,20.8711860000
5531,02,"Okrzewska I",52.1218530000,21.1495760000
4250,02,"Głosków-Szkoła",52.0367910000,20.9430400000
4437,03,"Skarbka z Gór",52.3241030000,21.0571630000
743,01,"Maklakiewicza",52.1887620000,20.9937480000
3884,02,"Os. Derby III",52.3198610000,21.0576320000
4110,01,"Polna",52.4506030000,20.9687960000
3699,01,"Piaskowa",52.4118470000,20.9470780000
4192,02,"Bajeczna",52.0594020000,20.9671640000
8774,02,"Os. Olszyny",52.2597590000,20.9311150000
2978,02,"Metro Księcia Janusza",52.2394230000,20.9416020000
7,01,"Hynka",52.1906650000,20.9589080000
9379,55,"Reja",52.3507060000,21.2531040000
6530,01,"Warmińska",52.3298030000,21.0273900000
9380,54,"Reja",52.3501090000,21.2536570000
3946,01,"Kadetów-Szkoła",52.2129880000,21.1110060000
8926,01,"Zegrze Płd.",52.4522630000,21.0099990000
8502,80,"Warszawa Rembertów",52.2571070000,21.1585640000
1052,02,"Pl. Kasztelański",52.2318290000,20.9150930000
4326,01,"Habdzin III",52.0975390000,21.1647360000
8614,02,"Słowackiego",52.3419930000,21.2481080000
3318,01,"Leśna",52.2650640000,20.7032630000
5359,01,"Porzeczkowa",52.3142420000,21.0381410000
2857,03,"Bielany-Ratusz",52.2762530000,20.9474540000
5861,02,"Łomna Wschód",52.3808050000,20.7822110000
5239,01,"11 Listopada",52.3400260000,21.2132030000
1289,02,"Podczaszyńskiego",52.2785070000,20.9570460000
5862,01,"Łomna Wschód",52.3804570000,20.7831030000
3287,02,"Piaskowa",52.1497300000,21.3508820000
8568,80,"Opacz",52.1813310000,20.9044980000
3645,01,"Czerwona Droga",52.2014900000,20.8681400000
5998,01,"Sportowa",52.3240720000,21.1077180000
466,03,"Poleczki",52.1524100000,21.0192400000
9632,04,"Człuchowska",52.2276320000,20.8961100000
2580,02,"Polna",52.1282920000,21.1974070000
2517,02,"Areszt Śledczy Służewiec",52.1594950000,20.9924100000
7065,02,"Niezwykła",52.0263640000,20.8677670000
2510,02,"Chylice",52.0782960000,21.0620560000
5714,01,"Czwartaków",52.2689040000,21.1452450000
5006,02,"Orla",52.2907320000,21.1173190000
1837,01,"Fabryka Pomp",52.3030110000,21.0096460000
9351,02,"Klonowa",52.2633080000,20.7839920000
3772,01,"Os. Victoria",52.4101670000,21.2014620000
4742,01,"Głosków-Letnisko",52.0351010000,20.9639040000
2411,04,"Na Skraju",52.1630070000,20.9308320000
1049,05,"Stare Bemowo",52.2583500000,20.8984250000
982,04,"Stawki",52.2508400000,20.9846890000
7539,04,"Pl. Starynkiewicza",52.2265680000,20.9963870000
6567,05,"PKP Olszynka Grochowska",52.2485010000,21.1073940000
5824,02,"Kiełpin",52.3552170000,20.8686950000
8342,01,"Aleja Hrabska",52.1441930000,20.9086660000
5907,02,"Taneczna",52.1526690000,21.0150270000
7131,01,"Opolska",52.4934190000,21.1461310000
4360,01,"Olszyna Łyczyńska",52.0725390000,21.1590750000
1933,12,"Żerań FSO",52.2913960000,21.0003010000
8792,03,"Os. Nowy Mokotów",52.1854140000,20.9897900000
3668,01,"Aluzyjna",52.3493920000,20.9464590000
3726,02,"Struga",52.3594060000,21.1352590000
801,08,"Metro Politechnika",52.2180880000,21.0154840000
9258,01,"AMW Rewita",52.4565140000,21.0740980000
6876,01,"Kalenica",52.3528250000,20.9316260000
4385,02,"Borowina I",52.0514650000,21.1121760000
6746,01,"Wrzosowa",52.0612900000,21.0268090000
2676,02,"Kierbedzia",52.2110340000,20.7761000000
1007,05,"Metro Płocka",52.2327130000,20.9661220000
5716,02,"Chotomowska",52.3827560000,20.9051660000
2946,02,"Milenijna",52.3188560000,20.9661870000
2286,01,"Meksykańska",52.2286710000,21.0577760000
4012,01,"Pl. Przymierza",52.2311800000,21.0560430000
2202,01,"Podskarbińska",52.2494850000,21.0743440000
8945,02,"Lotnisko Chopina-Przyloty",52.1706750000,20.9737800000
2068,01,"Spółdzielnia Noma",52.2410480000,21.1613150000
4463,02,"Beniaminówka",52.4185900000,21.0845590000
3261,01,"Wiosenna",52.2606900000,20.6859220000
8947,04,"Rondo „Radosława”",52.2532700000,20.9822800000
5226,01,"Popiela",52.2818730000,20.9211240000
1992,03,"Płowiecka",52.2335080000,21.1254560000
7690,05,"Orlich Gniazd",52.2490000000,20.9203200000
8831,01,"Most Poniatowskiego",52.2347540000,21.0357830000
229,02,"Bogatki",52.1329080000,21.0181810000
4075,01,"Kijowska",52.2484550000,21.0448270000
5992,01,"11 Listopada",52.2969660000,21.1549550000
2214,01,"Horbaczewskiego",52.2236630000,21.0983700000
5396,02,"Janki Małe",52.1291250000,20.8821760000
7659,04,"Metro Płocka",52.2336150000,20.9664650000
4942,01,"Cieciszew-Stary Kościół",52.0597670000,21.1755870000
4776,02,"Szkolna",52.2276780000,20.8471940000
8006,07,"Rondo Żaba",52.2691390000,21.0368720000
5977,01,"Ks. Skorupki",52.3046810000,21.1606140000
3939,02,"Międzyborska",52.2457150000,21.0754420000
5155,02,"Kaputy",52.2304660000,20.7842760000
6635,02,"Adamowicza",51.9932930000,21.1902260000
2344,02,"Most Siekierkowski",52.2175940000,21.0974610000
1905,08,"Dw. Wschodni (Kijowska)",52.2531050000,21.0518130000
1171,02,"Karolkowa",52.2296140000,20.9789720000
9658,52,"Sienkiewicza",52.3322500000,21.2267500000
5175,03,"Cynkowa",52.4148170000,20.9199480000
819,01,"Centrum",52.2290760000,21.0119090000
3593,02,"Pl. Piłsudskiego",52.2424750000,21.0132710000
8700,03,"Dziekanów Leśny",52.3414990000,20.8464190000
1304,04,"Dzierżoniowska",52.3087010000,20.9252910000
1834,02,"Marywilska-Las",52.3094560000,21.0049360000
342,01,"Braci Wagów",52.1442750000,21.0495400000
4294,01,"Waniliowa",52.0700480000,20.9969760000
3648,01,"Melcera",52.1833570000,20.8854930000
1396,02,"Księżycowa",52.2843460000,20.8975020000
5989,01,"Bankowa",52.2917710000,21.1597500000
1372,03,"Metro Słodowiec",52.2753530000,20.9620680000
4743,01,"Głosków-Zielone",52.0292500000,20.9592610000
1143,04,"Młynarska",52.2365500000,20.9722230000
429,01,"Metro Natolin",52.1400120000,21.0586080000
2928,03,"Natolin Płn.",52.1449070000,21.0521880000
2916,01,"Sosnkowskiego",52.1900210000,20.8898750000
2581,01,"Świdry Małe",52.1231660000,21.2011170000
8488,80,"Warszawa Stadion",52.2449200000,21.0440100000
1380,05,"Przy Agorze",52.2945330000,20.9436400000
4112,01,"Modlińska",52.4523160000,20.9550530000
3089,04,"Chłopickiego",52.2460380000,21.1057170000
6328,03,"Szarych Szeregów",52.3829950000,20.9268680000
450,15,"Metro Wilanowska",52.1796450000,21.0241160000
2668,01,"Nizinna",52.2232500000,21.2383220000
1504,01,"Drogowa",52.3269820000,20.9679820000
1836,02,"Fabryka Pomp",52.3039420000,21.0091570000
2378,01,"Wiązana",52.1982990000,21.1415180000
5580,02,"Kórnicka",52.1239360000,20.9988480000
7706,08,"Pl. Grunwaldzki",52.2626290000,20.9778200000
6822,01,"Majowy Zakątek",52.0625860000,21.0344000000
9460,02,"Ptaków Leśnych",52.0563890000,21.0592030000
3960,01,"Juhasów",52.1949090000,21.1705230000
1260,02,"Przybyszewskiego",52.2776120000,20.9425590000
1352,01,"Pl. Wilsona",52.2691390000,20.9845670000
9040,01,"Os. Olchowy Park",52.3459230000,21.0507020000
988,01,"Nowolipki",52.2441250000,20.9913030000
8853,02,"Pl. Pole Elekcyjne",52.2447000000,20.9656600000
2906,01,"Czorsztyńska",52.2430100000,20.9578000000
3292,01,"Dziechciniec",52.1496810000,21.3547290000
1684,01,"Gazownia",52.3691130000,21.0286580000
4518,02,"Izabelińska",52.3966980000,21.0575940000
1649,04,"Sowińskiego",52.3929560000,20.9344940000
3075,02,"Topograficzna",52.2616870000,21.1719690000
4696,03,"Park Moczydło",52.2396960000,20.9488630000
889,01,"Torwar",52.2241730000,21.0439410000
2086,02,"Ogrody Działkowe Kawęczyn",52.2745080000,21.1172060000
2682,01,"Kierbedzia",52.2108370000,20.7786310000
5973,01,"PKP Zielonka",52.3101860000,21.1561470000
472,01,"Łagiewnicka",52.1269610000,21.0178970000
8485,80,"Warszawa Śródmieście",52.2293630000,21.0076090000
1320,01,"Gen. Maczka",52.2617210000,20.9544090000
8789,02,"Pl. Szwedzki",52.1333420000,20.8917130000
1682,02,"Chłodnia",52.3009050000,21.0115040000
4957,02,"Wiślana",52.0324990000,21.2123140000
2284,01,"Francuska",52.2345310000,21.0539340000
8,02,"Hynka",52.1897080000,20.9574380000
9326,01,"Kajetańska",52.1899090000,20.8757650000
7047,01,"Metro Zacisze",52.2851140000,21.0612750000
4092,01,"Rynek",52.3994730000,20.9377050000
3787,01,"Wczasowa",52.4525030000,21.0692110000
8913,02,"Lesznowola-Pole",52.0954900000,20.9245200000
2720,01,"Gołków-Letnisko",52.0493250000,20.9897200000
1610,01,"Żuromińska",52.2877140000,21.0481380000
3664,03,"Buków",52.3554330000,20.9399580000
6262,02,"Liliowa",52.1572600000,21.1918240000
9166,06,"Inowłodzka",52.3005790000,21.0232170000
5178,01,"Ładna",52.0449220000,20.9513970000
5408,01,"Stary Sękocin",52.1110800000,20.8898890000
6365,01,"Betoniarnia",52.1832910000,21.0849100000
1512,01,"Kawęczyńska-Bazylika",52.2582740000,21.0592370000
4310,01,"Ks. Skorupki",52.2884870000,21.1182080000
7950,03,"Staniewicka",52.2735990000,21.0319070000
2371,01,"Lebiodowa",52.2058660000,21.1338970000
6743,01,"Grzymalitów",52.3386450000,20.9434980000
3440,01,"Rynia",52.4740770000,21.0698340000
8870,02,"Cm. Północny-Brama Płd.",52.2955800000,20.8935900000
1370,07,"Metro Marymont",52.2723280000,20.9737670000
6629,01,"Tomice",52.0100550000,21.1534720000
1709,02,"Myśliborska",52.3164830000,20.9595620000
6038,02,"Rosnowskiego",52.1311020000,21.0774160000
3701,01,"Al. Sybiraków",52.4103710000,20.9515600000
7217,01,"Dawidowska",52.1157010000,20.9770720000
9091,04,"Kosynierów",52.2849990000,21.1310560000
4712,01,"Słoneczna",52.3981530000,20.9512610000
5911,01,"Jachtowa",52.1786500000,21.2338860000
7930,02,"Julianowska",52.2851420000,21.0327970000
2811,01,"Młynarska",52.2371190000,20.9731610000
1766,01,"Metro Kondratowicza",52.2922320000,21.0467150000
513,02,"Czekoladowa",52.1330120000,21.1009870000
9531,52,"Maczka",52.4097780000,21.1775480000
6610,02,"Borysów",52.3262040000,21.1988290000
8608,03,"Tawułkowa",52.1719390000,21.1785920000
3806,02,"Marcinki",52.4801110000,21.1098290000
6199,02,"Gołębia",52.0624990000,21.0510120000
1386,01,"Perzyńskiego",52.2762920000,20.9530410000
7999,02,"Os. Zielony Staw",52.2467750000,20.9057930000
1303,01,"Anny Jagiellonki",52.3089600000,20.9199400000
3402,01,"Mańkowska",52.3494280000,21.0543950000
7787,03,"Wspólna Droga",52.2438870000,21.0956970000
4674,02,"Felińskiego",52.2604180000,20.9884830000
1076,02,"Parafialna",52.2241500000,20.9582600000
1064,01,"Dywizjonu 303",52.2470290000,20.9112240000
8330,05,"Sielce",52.2070180000,21.0474590000
7562,03,"Metro Wierzbno",52.1889480000,21.0163960000
2342,01,"Wojsławicka",52.2069740000,21.1106480000
578,02,"Noskowskiego",52.1727820000,21.0387120000
8987,02,"Pl. Niemena",52.2570630000,20.9667990000
2533,01,"Graniczna",52.3518650000,21.1287070000
1521,02,"Matuszewska",52.2605390000,21.0857180000
4876,01,"Gierdziejewskiego",52.1990550000,20.8784980000
31,02,"Mikołajska",52.2030030000,20.9283460000
249,01,"Dominikańska",52.1769190000,21.0359050000
3300,01,"Malcanów",52.1480200000,21.3685820000
